RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.093750000, "112.030", "20250806", 0.00, "", "4753", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000E40J", "1051 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250806", 0.00, "", "4787", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000INZ7", "1336 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.156250000, "112.050", "20250806", 0.00, "", "4821", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000K6LH", "1542 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.109375000, "112.035", "20250806", 0.00, "", "4768", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000GD97", "1159 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 15.00, 112.218750000, "112.070", "20250806", 0.00, "", "4721", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000A5VT", "0927 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 6.00, 112.125000000, "112.040", "20250806", 0.00, "", "4718", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080600007L2F", "0831 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 4.00, 112.140625000, "112.045", "20250806", 0.00, "", "4782", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000IDH2", "1325 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.156250000, "112.050", "20250806", 0.00, "", "4804", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000K0LW", "1515 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "B", "2025", "09", "", 1.00, 115.500000000, "115.160", "20250806", 0.00, "", "4811", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000JOZ4", "1453 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 4.00, 111.906250000, "111.290", "20250806", 0.00, "", "4747", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000DF5V", "1040 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.046875000, "112.015", "20250806", 0.00, "", "4739", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000D2XH", "1038 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.125000000, "112.040", "20250806", 0.00, "", "4823", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000K7ZE", "1548 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 3.00, 112.000000000, "112.000", "20250806", 0.00, "", "4736", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000DAU2", "1040 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.187500000, "112.060", "20250806", 0.00, "", "4808", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000JZR1", "1511 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.109375000, "112.035", "20250806", 0.00, "", "4780", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000I3FV", "1314 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.234375000, "112.075", "20250806", 0.00, "", "4785", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000IXVZ", "1353 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 7.00, 112.203125000, "112.065", "20250806", 0.00, "", "4801", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000JJPN", "1437 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.171875000, "112.055", "20250806", 0.00, "", "4817", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000K0E1", "1514 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 111.828125000, "111.265", "20250806", 0.00, "", "4743", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000DEK3", "1040 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 3.00, 112.140625000, "112.045", "20250806", 0.00, "", "4724", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080600008365", "0845 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 6.00, 111.984375000, "111.315", "20250806", 0.00, "", "4745", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000DB23", "1040 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.046875000, "112.015", "20250806", 0.00, "", "4703", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080600002PPL", "0221 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.625000000, "115.200", "20250806", 0.00, "", "4714", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080600005LXN", "0655 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250806", 0.00, "", "4778", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000ILBC", "1331 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250806", 0.00, "", "4802", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000JMIU", "1447 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250806", 0.00, "", "4728", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508060000B15L", "0951 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
