RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.250000000, "112.080", "20250805", 0.00, "", "4520", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000073GR", "0719 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4519", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006RMM", "0709 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 7.00, 112.265625000, "112.085", "20250805", 0.00, "", "4525", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000075N7", "0720 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 4.00, 112.250000000, "112.080", "20250805", 0.00, "", "4672", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000J2GN", "1308 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4671", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KY03", "1532 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.328125000, "112.105", "20250805", 0.00, "", "4478", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000018C5", "2155 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250805", 0.00, "", "4547", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500008WDX", "0830 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.281250000, "112.090", "20250805", 0.00, "", "4487", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000037OV", "0241 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.281250000, "112.090", "20250805", 0.00, "", "4527", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500007F3U", "0725 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.218750000, "112.070", "20250805", 0.00, "", "4690", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KZZI", "1545 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 15.00, 112.265625000, "112.085", "20250805", 0.00, "", "4471", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500003424", "0234 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250805", 0.00, "", "4578", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009YIX", "0856 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.359375000, "112.115", "20250805", 0.00, "", "4631", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000E8QF", "1020 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.312500000, "112.100", "20250805", 0.00, "", "4580", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000A70U", "0900 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.312500000, "112.100", "20250805", 0.00, "", "4628", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000DVBZ", "1010 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.390625000, "112.125", "20250805", 0.00, "", "4507", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000CPKL", "0944 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.328125000, "112.105", "20250805", 0.00, "", "4623", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000DI7H", "1001 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.218750000, "112.070", "20250805", 0.00, "", "4659", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KZI9", "1543 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 3.00, 112.265625000, "112.085", "20250805", 0.00, "", "4525", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000075MW", "0720 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 116.156250000, "116.050", "20250805", 0.00, "", "4632", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000EKYY", "1029 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.312500000, "112.100", "20250805", 0.00, "", "4638", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000FPKV", "1046 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250805", 0.00, "", "4492", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500004I8I", "0401 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "B", "2025", "09", "", 1.00, 116.031250000, "116.010", "20250805", 0.00, "", "4684", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KXEQ", "1530 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "B", "2025", "09", "", 1.00, 115.625000000, "115.200", "20250805", 0.00, "", "4553", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009AG0", "0837 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 6.00, 112.312500000, "112.100", "20250805", 0.00, "", "4611", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000D4ML", "0953 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.250000000, "112.080", "20250805", 0.00, "", "4498", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500005GMG", "0512 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.625000000, "115.200", "20250805", 0.00, "", "4518", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006KSE", "0658 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.296875000, "112.095", "20250805", 0.00, "", "4477", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000025H7", "0105 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "A=", "", "C", "112.500000", "CALL AUG 25 CBT 10YR TNOTE WED WK1 112.50", "S", "2025", "08", "", 10.00, 0.062500000, "0.04", "20250805", 0.00, "", "3286", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000B78Y", "0915 ", "20250806", "20250806", "01", "", "CME_JDAS1                                                   ", "WY1", 1000.00, "01A=0112525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.296875000, "112.095", "20250805", 0.00, "", "4602", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000BQU4", "0925 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.250000000, "112.080", "20250805", 0.00, "", "4485", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500003RNF", "0315 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.328125000, "112.105", "20250805", 0.00, "", "4482", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500001IC1", "2259 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.218750000, "112.070", "20250805", 0.00, "", "4590", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000B5FA", "0914 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.296875000, "112.095", "20250805", 0.00, "", "4666", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000GZKI", "1131 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.390625000, "112.125", "20250805", 0.00, "", "4612", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000CR4A", "0945 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.187500000, "112.060", "20250805", 0.00, "", "4555", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009AUB", "0837 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.328125000, "112.105", "20250805", 0.00, "", "4616", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000D4Q9", "0953 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "T2", "", "C", "112.750000", "CALL AUG 25 CBT 10YR TNOTE WKLY WK2 112.75", "S", "2025", "08", "", 30.00, 0.093750000, "0.06", "20250805", 0.00, "", "3274", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000BQP1", "0925 ", "20250808", "20250808", "01", "", "CME_JDAS1                                                   ", "TY2", 1000.00, "01T21127525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.453125000, "112.145", "20250805", 0.00, "", "4456", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500000KR2", "1916 ", "", "20250919", "01", "", "JDAS", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.296875000, "112.095", "20250805", 0.00, "", "4532", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500007ZZG", "0749 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.312500000, "112.100", "20250805", 0.00, "", "4474", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500001XD0", "0037 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "T2", "", "C", "112.750000", "CALL AUG 25 CBT 10YR TNOTE WKLY WK2 112.75", "S", "2025", "08", "", 30.00, 0.109375000, "0.07", "20250805", 0.00, "", "0110", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000074XL", "0720 ", "20250808", "20250808", "01", "", "CME_JDAS1                                                   ", "TY2", 1000.00, "01T21127525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 25.00, 112.203125000, "112.065", "20250805", 0.00, "", "4691", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000L0NT", "1547 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.312500000, "112.100", "20250805", 0.00, "", "4633", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000EECY", "1024 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.187500000, "112.060", "20250805", 0.00, "", "4552", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000092EY", "0832 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.328125000, "112.105", "20250805", 0.00, "", "4480", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500001AC6", "2212 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.171875000, "112.055", "20250805", 0.00, "", "4550", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009AYT", "0837 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "B", "2025", "09", "", 1.00, 115.750000000, "115.240", "20250805", 0.00, "", "4486", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500003P9J", "0309 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.296875000, "112.095", "20250805", 0.00, "", "4541", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500008937", "0801 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.218750000, "112.070", "20250805", 0.00, "", "4677", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KZYP", "1545 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 116.031250000, "116.010", "20250805", 0.00, "", "4470", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000CJP1", "0941 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4637", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000GADG", "1105 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "B", "2025", "09", "", 1.00, 115.625000000, "115.200", "20250805", 0.00, "", "4577", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009ZI7", "0857 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.250000000, "112.080", "20250805", 0.00, "", "4657", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000GDIW", "1108 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.203125000, "112.065", "20250805", 0.00, "", "4517", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006K49", "0657 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4660", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000GO55", "1118 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.234375000, "112.075", "20250805", 0.00, "", "4594", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000B2LG", "0912 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.359375000, "112.115", "20250805", 0.00, "", "4468", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000011BA", "2051 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "T2", "", "C", "112.500000", "CALL AUG 25 CBT 10YR TNOTE WKLY WK2 112.50", "S", "2025", "08", "", 20.00, 0.171875000, "0.11", "20250805", 0.00, "", "0117", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000073UM", "0719 ", "20250808", "20250808", "01", "", "CME_JDAS1                                                   ", "TY2", 1000.00, "01T20112525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.656250000, "115.210", "20250805", 0.00, "", "4516", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006FH5", "0647 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.250000000, "112.080", "20250805", 0.00, "", "4678", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KD2I", "1430 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.234375000, "112.075", "20250805", 0.00, "", "4662", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KDFR", "1430 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 3.00, 112.265625000, "112.085", "20250805", 0.00, "", "4649", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000G2E8", "1056 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.281250000, "112.090", "20250805", 0.00, "", "4620", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000FRPR", "1048 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
