RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.187500000, "115.060", "20250804", 0.00, "", "4303", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002VA2", "2229 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.359375000, "112.115", "20250804", 0.00, "", "4404", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KK5H", "1347 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.281250000, "112.090", "20250804", 0.00, "", "4343", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GUJK", "1042 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.187500000, "115.060", "20250804", 0.00, "", "4289", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002F15", "2038 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.390625000, "112.125", "20250804", 0.00, "", "4320", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400009ZIG", "0744 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.109375000, "112.035", "20250804", 0.00, "", "4352", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EOPX", "0950 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.390625000, "112.125", "20250804", 0.00, "", "4327", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KPWI", "1359 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.109375000, "112.035", "20250804", 0.00, "", "4351", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EOQS", "0950 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.281250000, "112.090", "20250804", 0.00, "", "4273", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400001ASI", "1735 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.359375000, "112.115", "20250804", 0.00, "", "4379", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000HKKE", "1105 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.406250000, "115.130", "20250804", 0.00, "", "4315", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400007XZI", "0557 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.359375000, "112.115", "20250804", 0.00, "", "4426", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000L21E", "1424 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.421875000, "112.135", "20250804", 0.00, "", "4325", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KSSI", "1402 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4349", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000E2XJ", "0930 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.359375000, "112.115", "20250804", 0.00, "", "4383", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000JJB8", "1251 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.218750000, "112.070", "20250804", 0.00, "", "4371", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GOF4", "1038 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 9.00, 112.312500000, "112.100", "20250804", 0.00, "", "4394", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000K9KQ", "1328 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.187500000, "115.060", "20250804", 0.00, "", "4306", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400006SY8", "0421 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 20.00, 112.375000000, "112.120", "20250804", 0.00, "", "4422", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KXNW", "1415 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "T2", "", "C", "112.750000", "CALL AUG 25 CBT 10YR TNOTE WKLY WK2 112.75", "B", "2025", "08", "", 100.00, 0.171875000, "0.11", "20250804", 0.00, "", "2769", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000HIJA", "1102 ", "20250808", "20250808", "01", "", "CME_JDAS1                                                   ", "TY2", 1000.00, "01T21127525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 3.00, 112.265625000, "112.085", "20250804", 0.00, "", "4335", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000BL0Z", "0835 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.406250000, "112.130", "20250804", 0.00, "", "4446", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LY6U", "1557 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.218750000, "115.070", "20250804", 0.00, "", "4296", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002GGY", "2047 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.125000000, "112.040", "20250804", 0.00, "", "4354", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EKJ3", "0948 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.125000000, "112.040", "20250804", 0.00, "", "4337", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EFQA", "0944 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.218750000, "112.070", "20250804", 0.00, "", "4347", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000D0CJ", "0905 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.328125000, "112.105", "20250804", 0.00, "", "4388", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000I4LV", "1134 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.406250000, "112.130", "20250804", 0.00, "", "4319", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KQBU", "1359 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.125000000, "112.040", "20250804", 0.00, "", "4337", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EFRJ", "0944 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.437500000, "115.140", "20250804", 0.00, "", "4314", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400007YQL", "0558 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.406250000, "112.130", "20250804", 0.00, "", "4436", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LSJJ", "1530 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "A=", "", "C", "112.250000", "CALL AUG 25 CBT 10YR TNOTE WED WK1 112.25", "S", "2025", "08", "", 10.00, 0.250000000, "0.16", "20250804", 0.00, "", "3294", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000HUTC", "1117 ", "20250806", "20250806", "01", "", "CME_JDAS1                                                   ", "WY1", 1000.00, "01A=1122525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.218750000, "112.070", "20250804", 0.00, "", "4371", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GODI", "1038 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.390625000, "112.125", "20250804", 0.00, "", "4320", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000A0E2", "0745 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4349", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000E2WQ", "0930 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.218750000, "115.070", "20250804", 0.00, "", "4286", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002F5E", "2039 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4367", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GDR4", "1030 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 6.00, 112.421875000, "112.135", "20250804", 0.00, "", "4417", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LQ66", "1517 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.359375000, "112.115", "20250804", 0.00, "", "4392", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000JVWX", "1309 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.296875000, "112.095", "20250804", 0.00, "", "4258", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400000XDW", "1700 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.218750000, "115.070", "20250804", 0.00, "", "4304", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250804000046Y7", "0134 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.359375000, "112.115", "20250804", 0.00, "", "4406", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KK5I", "1347 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.421875000, "112.135", "20250804", 0.00, "", "4438", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LT1D", "1532 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.312500000, "112.100", "20250804", 0.00, "", "4386", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000HUGE", "1116 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.406250000, "115.130", "20250804", 0.00, "", "4316", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250804000088W4", "0617 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.421875000, "112.135", "20250804", 0.00, "", "4437", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LT1I", "1532 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4367", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GDPX", "1030 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.250000000, "115.080", "20250804", 0.00, "", "4298", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400006Y6O", "0431 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.390625000, "112.125", "20250804", 0.00, "", "4320", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400009ZHK", "0744 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.312500000, "112.100", "20250804", 0.00, "", "4394", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000K9LP", "1328 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.312500000, "112.100", "20250804", 0.00, "", "4373", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000H12S", "1047 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.390625000, "112.125", "20250804", 0.00, "", "4326", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000A4LR", "0749 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4367", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GDPW", "1030 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.375000000, "112.120", "20250804", 0.00, "", "4407", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000KPFB", "1359 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 3.00, 112.359375000, "112.115", "20250804", 0.00, "", "4392", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000JVVB", "1309 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 3.00, 112.125000000, "112.040", "20250804", 0.00, "", "4337", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EFQQ", "0944 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.156250000, "115.050", "20250804", 0.00, "", "4288", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002U35", "2218 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.171875000, "112.055", "20250804", 0.00, "", "4338", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000DLLH", "0918 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.046875000, "112.015", "20250804", 0.00, "", "4302", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002TT1", "2216 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 4.00, 112.421875000, "112.135", "20250804", 0.00, "", "4435", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LRW6", "1525 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4349", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000E2VW", "0930 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.375000000, "112.120", "20250804", 0.00, "", "4377", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000JYVA", "1313 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.359375000, "112.115", "20250804", 0.00, "", "4424", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000L21H", "1424 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.250000000, "112.080", "20250804", 0.00, "", "4370", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GNSY", "1037 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
