Expiration,Value,UPrice,-10%,-5%,-2.5%,-2%,-1.5%,-1%,-0.75%,-0.5%,-0.4%,-0.3%,-0.25%,-0.2%,-0.15%,-0.1%,-0.05%,-0.01%,0%,0.01%,0.05%,0.1%,0.15%,0.2%,0.25%,0.3%,0.4%,0.5%,0.75%,1%,1.5%,2%,2.5%,5%,10%,-2,-1.5,-1,-0.5,-0.25,0,0.25,0.5,1,1.5,2
XCME.ZN,ab_Delta,110.164,-1700000.00,-1700000.00,-1700000.00,-1700000.00,-1700000.00,-1700000.00,-1500000.00,-1400000.00,-1400000.00,-1299999.99,-1299980.68,-1297678.30,-1206796.18,-1102688.96,-1100025.15,-1100000.07,-1100000.01,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1700000.00,-1700000.00,-1700000.00,-1400000.00,-1299752.52,-1100000.01,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00
XCME.ZN,ab_sDeltaPath,110.164,-1700000.00,-1700000.00,-1700000.00,-1700000.00,-1700000.00,-1700000.00,-1500000.00,-1400000.00,-1400000.00,-1299999.99,-1299979.61,-1297642.26,-1206166.40,-1102728.16,-1100026.49,-1100000.08,-1100000.01,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1700000.00,-1700000.00,-1700000.00,-1400000.00,-1299744.28,-1100000.01,-1100000.00,-1100000.00,-1100000.00,-1100000.00,-1100000.00
XCME.ZN,bs_Delta,110.164,-1699954.72,-1696574.56,-1685084.89,-1676506.11,-1649460.21,-1561187.51,-1485792.74,-1391848.44,-1335840.43,-1278377.59,-1255821.83,-1238691.83,-1226078.75,-1216558.07,-1208937.91,-1203706.72,-1202489.16,-1201302.97,-1196838.97,-1191799.87,-1187259.54,-1183134.10,-1179353.66,-1175859.06,-1169539.31,-1163884.50,-1151675.73,-1141523.15,-1126517.71,-1117376.99,-1112119.66,-1103122.33,-1100082.25,-1670290.65,-1633434.14,-1535234.30,-1367506.26,-1247276.40,-1202489.16,-1181058.78,-1166424.04,-1145052.47,-1130009.78,-1120188.86
XCME.ZN,bs_sDeltaPath,110.164,-1699954.74,-1696574.61,-1685084.62,-1676506.00,-1649460.85,-1561188.50,-1485792.57,-1391848.96,-1335841.32,-1278375.62,-1255817.12,-1238684.17,-1226077.03,-1216565.03,-1208942.18,-1203709.38,-1202491.49,-1201305.02,-1196840.10,-1191800.27,-1187259.53,-1183133.88,-1179353.37,-1175858.78,-1169539.17,-1163884.49,-1151675.70,-1141522.84,-1126517.52,-1117377.25,-1112119.90,-1103122.29,-1100082.23,-1670290.62,-1633434.68,-1535234.37,-1367506.56,-1247270.28,-1202491.49,-1181058.51,-1166423.97,-1145052.26,-1130009.46,-1120189.00
XCME.ZN,pa_Delta,110.164,-674454.18,-635623.00,-607942.84,-596281.07,-566262.39,-475316.29,-398815.97,-303979.61,-247693.53,-190011.94,-167366.81,-150157.48,-137472.53,-127885.52,-120203.34,-114925.14,-113696.14,-112498.65,-107990.58,-102898.81,-98308.27,-94134.81,-90308.38,-86769.64,-80366.68,-74634.76,-62256.42,-51962.70,-36741.00,-27444.58,-22067.38,-12677.36,-9160.41,-588950.36,-549452.44,-448932.39,-279502.08,-158783.70,-113696.14,-92034.47,-77209.15,-55541.12,-40285.56,-30308.65
XCME.ZN,pa_sDeltaPath,110.164,-674454.20,-635623.05,-607942.57,-596280.95,-566263.03,-475317.28,-398815.80,-303980.13,-247694.43,-190009.97,-167362.10,-150149.81,-137470.81,-127892.47,-120207.61,-114927.79,-113698.48,-112500.69,-107991.71,-102899.21,-98308.25,-94134.59,-90308.09,-86769.36,-80366.54,-74634.75,-62256.39,-51962.39,-36740.81,-27444.85,-22067.61,-12677.32,-9160.40,-588950.33,-549452.98,-448932.46,-279502.37,-158777.58,-113698.48,-92034.20,-77209.09,-55540.91,-40285.24,-30308.80
XCME.ZN,sDelta,110.164,925002251.36,925171217.83,926028181.55,927123242.88,931578080.47,946756745.44,958961016.34,972719919.22,979764191.36,986739704.21,989530857.07,991728705.20,993424885.51,994765572.09,995875304.16,996648674.06,996829397.70,997005611.95,997669350.00,998418006.20,999090470.65,999698723.35,1000253010.65,1000762146.58,1001673500.42,1002477748.89,1004179842.74,1005564382.60,1007545535.88,1008667393.48,1009231025.81,1009843804.90,1009995888.18,928067008.47,934376587.65,951036872.15,975846283.48,990615257.07,996829397.70,1000003421.01,1002117895.79,1005086185.18,1007094577.96,1008334918.64
XCME.ZN,sDeltaCorr,110.164,925002251.36,925171217.83,926028181.55,927123242.88,931578080.47,946756745.44,958961016.34,972719919.22,979764191.36,986739704.21,989530857.07,991728705.20,993424885.51,994765572.09,995875304.16,996648674.06,996829397.70,997005611.95,997669350.00,998418006.20,999090470.65,999698723.35,1000253010.65,1000762146.58,1001673500.42,1002477748.89,1004179842.74,1005564382.60,1007545535.88,1008667393.48,1009231025.81,1009843804.90,1009995888.18,928067008.47,934376587.65,951036872.15,975846283.48,990615257.07,996829397.70,1000003421.01,1002117895.79,1005086185.18,1007094577.96,1008334918.64
XCME.ZN,sDeltaPath,110.164,-1699954.97,-1696575.64,-1685111.36,-1676513.59,-1649462.02,-1561184.49,-1485823.88,-1391829.46,-1335838.42,-1278403.50,-1255847.77,-1238708.77,-1226094.37,-1216575.87,-1208948.51,-1203714.03,-1202495.85,-1201309.13,-1196843.48,-1191803.04,-1187261.84,-1183135.81,-1179354.97,-1175860.10,-1169540.09,-1163885.17,-1151676.15,-1141523.25,-1126517.85,-1117377.47,-1112120.01,-1103122.30,-1100082.24,-1670304.23,-1633433.10,-1535231.21,-1367489.75,-1247299.09,-1202495.85,-1181060.25,-1166424.75,-1145052.68,-1130009.82,-1120189.26
XCME.ZN,Gamma,110.164,46.90,1904.43,10320.03,24238.12,88186.28,241557.64,297456.09,447343.96,549457.99,458218.97,359274.16,265841.05,194977.81,152646.73,126222.26,112052.80,109108.97,106342.28,96644.33,86688.64,78442.48,71575.63,65877.67,61163.28,54005.85,48918.63,40331.01,33503.67,21370.53,12453.86,7178.84,1606.42,66.13,38329.70,123488.20,268235.44,508904.21,313972.35,109108.97,68373.07,51070.90,35954.80,24477.52,15297.61
